"id","title","year","language","authors"
"uva.x000006235","El siglo de las luces / Alejo Carpentier.","1976","spa","Carpentier, Alejo 1904-1980"
"uc1.32106008745694","La region mas transparente.","1960","spa","Fuentes, Carlos"
"txu.059173017252160","El Sen?or presidente.","1969","spa","Asturias, Miguel Angel"
"uc1.b3600201","Primavera con una esquina rota / Mario Benedetti","1982","spa","Benedetti, Mario 1920-"
"txu.059173028006063","Abaddo?n el exterminador / Ernesto Sa?bato.","1990","spa","Sa?bato, Ernesto R"
"mdp.39015005664522","Terra nostra / Carlos Fuentes.","1977","spa","Fuentes, Carlos"
"uc1.b3601057","Maldicio?n eterna a quien lea estas pa?ginas / Manuel Puig.","1980","spa","Puig, Manuel"
"uc1.b3601053","Sangre de amor correspondido / Manuel Puig","1982","spa","Puig, Manuel"
"inu.39000001328215","El cumplean?os de Juan Angel / Mario Benedetti.","1985","spa","Benedetti, Mario 1920-2009"
"mdp.39015010200536","El mundo alucinante / Reinaldo Arenas.","1981","spa","Arenas, Reinaldo 1943-1990"
"txu.059173005571626","La casa verde / Mario Vargas Llosa.","1965","spa","Vargas Llosa, Mario 1936-"
"pst.000009472877","Paradiso / Jos? Lezama Lima.","1983","spa","Lezama Lima, Jos?"
"uc1.32106018334869","Pantaleo?n y las visitadoras / Mario Vargas Llosa","2000","spa","Vargas Llosa, Mario 1936-"
"inu.30000056199296","El astillero / Juan Carlos Onetti.","1996","spa","Onetti, Juan Carlos 1909-1994"
"txu.059173027902614","Libro de Manuel / Julio Corta?zar.","1974","spa","Corta?zar, Julio"
"uc1.32106008869189","El arpa y la sombra / Alejo Carpentier.","1980","spa","Carpentier, Alejo 1904-1980"
"mdp.39015011231217","Los pasos perdidos / Alejo Carpentier","1966","spa","Carpentier, Alejo 1904-1980"
"uc1.32106012247349","La muerte de Artemio Cruz / Carlos Fuentes","1993","spa","Fuentes, Carlos"
"txu.059173027958890","El recurso del me?todo : novela / Alejo Carpentier.","1974","spa","Carpentier, Alejo 1904-1980"
"uc1.b3788532","El otono del patriarca / Gabrial Garcia Ma?rquez.","1975","spa","Garci?a Ma?rquez, Gabriel 1928-"
"txu.059173002174266","Gazapo / Gustavo Sainz.","1967","spa","Sa?inz, Gustavo 1940-"
"ien.35556008293953","Hijo de hombre","1971","spa","Roa Bastos, Augusto Antonio"
"mdp.39015004722081","El reino de este mundo (relato)","1949","spa","Carpentier, Alejo 1904-1980"
"uc1.32106011103568","La ciudad y los perros / Mario Vargas Llosa","1996","spa",""
"uc1.32106014112111","Conversacio?n en la catedral","1974","spa",""
"uc1.b3161628","Yo el Supremo","1976","spa",""
"txu.059173017124013","Cien anos de soledad / Gabriel Garcia Marquez.","1991","spa","Garci?a Ma?rquez, Gabriel 1928-"
"mdp.39015008887187","Boquitas pintadas / Manuel Puig.","1980","spa","Puig, Manuel"
"txu.059173026810543","Pedro Blanco, el negrero / Lino Novas? Calvo.","1973","spa","Nova?s Calvo, Lino 1905-1983"
"uc1.31822000767509","","","",""
"uc1.31822003631009","","","",""
